label,text
0,"wenn sie unsere toiletten nicht checken, dann tun sie es mit diesen auch nicht, vielleicht hätten sie das klo wie ein loch in der erde aussehen lassen sollen, am besten mit paar graspflanzen drum rum^^"
0,Das ist ja fast geschenkt!
0,Da gab es dann bestimmt auch>>>>
0,Wieso wird in dem Artikel so hervorgehoben das der mutmaßliche Erfinder der Geschichte schwul ist? Hat das irgendeine Bedeutung?
0,Klage beim Bundesverfassungsgericht einreichen ! Parallel die Seite über ausländische Server laufen lassen
0,Hier wird jeder Kommentar mitgelesen und wenn er nicht dem entspricht was sie hören wollen gelöscht.Aber der tote Syrer wird ohne jegliche Kontrolle übernommen.So beweisen sie selbst was mit unserer Presse los ist.Wie kann man nur so dumm sein.Aber wen wundert das hier noch.
0,"Gar nix kommt dabei raus!!! Der gute Professor Schachtschneider hat schon zig Verfassungsbeschwerden eingereicht in seiner beruflichen Laufbahn, auch im Auftrag eines Politikers namens Gauweiler, dass meiste davon ist im Sande verlaufen und wurde so gut wie nie vom Bundesverfassungsgericht zugelassen. Nix kommt dabei raus, absolut null die Nase lol lol lol"
0,Ihr seid das Problem...
0,acht nicht so einen wind  die obdachlosen die jedes jahr hier sterben werden auch nicht genannt
0,"""Nicht """"bald"""" erst bei uns sondern JETZT SCHON!"""
0,Ist das ein letzter Versuch der Taz ? Wie erbärmlich.
0,"Das ist ja wohl die Hammer... Stasi gehabt ala Merkel... Und Konsorten...  Wo ist denn die Meinungsfreiheit geblieben,oder soll es so werden wie in der damaligen ddr,wo Frau Merkel her kommt.. Ich kann garnicht soviel essen wie ich kotzen kann... Das einzige Problem ist Sie,die Narzisstische Züge an nimmt...bitter exhtt"
0,Das Bild mag zum Kotzen sein...Ihr aber auch!
0,Solche Vertuschungen sind bei uns auch Standard!
0,"Respekt gibt es nicht automatisch mit der Uniform!  Ein Polizist muß es erkämpfen. Und nicht gut zureden, denn sowas wird als Schwäche ausgelegt."
0,Scheis nazis
0,Und wo ist der Zünder?
0,Faz.net noch unseriöser geht's ja wohl nicht ..
0,Ja spinn ich?
0,"So ganz abwegig ist das nicht.Wenn ich mir vorstelle das ungefähr 3 Millionen Flüchtlinge in Lagern in der Türkey und Griechenland warten nach Europa zu kommen-----stimmt nicht ,nach Deutschland da sich die anderen Europäischen  Länder sich schon abschottendann wird mir Angst und Bange.Wie will man diese Massen stoppen.Solange diese Regierung sich andauernd auf die Verfassung beruft und keine Kehrtwendung bei der Asylpolitik machtwird es sehr wohl bald in Deutschland das Waffenrecht geben."
0,Da kommt mir ja alles hoch.
0,Ja wers Glauben mag und der Osterhase bringt ja auch die Eier
0,"""Absolut unglaublich !! ? wie man als eigener Bürger von seinem Land schon fast verdrängt wird / die Wahrheit nicht mehr sagen darf / den Platz für """"andere"""" räumen muss, weil man Heimatliebe groß schreibt und das hat mal sowas von garnix mit Faschismus zu tun, wie Cinderalla mit der NASA ... ? hört sich jetz vll übertrieben an, aber wenn ich da so manches höre / sehe wird mir schlecht, tut mir leid !! Aber """"wir schaffen das"""" - ja klar !! ?"""
0,Die Spacken können auch wieder gehen!
0,Das ist doch München!
0,Zu dumm zum scheißen ?
0,die spricht mir voll aus dem Herzen
0,Freut Euch nicht zu früh.....Das muss zuerst 1:1 umgesetzt werden.......Geredet wird ja soooooooo viel.....
0,Kapitalismus greift zur nächsten möglichkeit.....pff
0,"DDR Grenze war ´ne feine Sache, die hatte uns früher vor HIV und AIDS geschützt."
1,Die sehen auch schon alle so nach Fachkraft aus.  Fachkräfte in den Bereichen sexuelle Nötigung und Diebstahl
0,Ist sie schon Lange !!!
0,8b32e8b361c19c74 Ein Schelm wer was böses denkt
0,"das kann bei mir nur kopf schütteln hervorrufen. berlin ist pleite woher sollen also die 600 millionen kommen ? ""Als letzte Option sollte jeder das Maximum Kreditrahmens ausschöpfen, alles auf den Kopf hauen und dann in die privat inso gehen. Dann ein lockeres Leben auf hartz Niveau. Wenn das jeder macht bricht das """"System """" und es kann endlich meine begonnen werden"""
0,"Berlin ist Pleite für die nächsten 100 Jahre, da kommt es doch auf diese Peanuts nicht mehr an :("
0,"Und wer bezahlt das? Natürlich wieder die Kleinen Leute, die immer weniger in den Geldbeutel bekommen, weil der Staat die Hände drauf hält. Immer mehr wird uns abgezogen und immer mehr sollen wir draufzahlen. Sei es die Krankenversicherung, die Steuern,  das Geld für den Kraftstoff usw.. Wo soll das noch hinführen. Da werden schon wieder Hotelbesitzer reich und reicher, weil diese sich an den Flüchtlingen gesund stoßen, da für  den normalen Hotelbetrieb die Preise für Otto Normalverbraucher zu hoch sind und die Hotels zur Pleite neigen. Somit wird den Hotelbesitzer finanziell geholfen, während die darin Beschäftigten auf der Straße landen. Ein schöner demokratischer Staat."
1,JAGD SIE AUS EUROPA!!!
0,"Dass die Frau und ihre Komplizen noch frei herumlaufen dürfen, kann mit dem Recht auf freie Meinungsäußerung wohl nicht begründet werden."
0,lol 72 sein ernst was ist  das den für ein podo   men
0,"Das Volk wurde 1972 entwaffnet, und nach und nach wurden immer mehr zur Verteidigung geeignete Mittel verboten. Der Hintergrund war , das es keine Terroranschläge und Amokläufe mehr geben soll . Was hat es uns gebracht ? Mehr Terror und weniger Selbstschutz. Die Bürger bewaffnen sich immer mehr mit noch im legalen Rahmen erhältlichen  Mitteln. Aber der Schutz der von diesen, dem Volk vorgegaukelten sogenannten Abwehrmitteln ist bei der steigenden Gewaltbereitschaft viel zu gering. Schusssichere Weste wird irgendwann das Alltags Kleidungsstück. Danke an unsere CDU die in den letzten 30 Jahren Geschichte geschrieben hat."
0,"Der Zahnersatz kosten bei den meist ruinösen Gebissen Milliarden, hinzu kommen Milliarden z.B. für die Hepatitis C und andere Infektionen wie Tuberkulose etc.: Alles zusammen kann unser deutsches Gesundheitssystem sprengen und vernichten. Deshalb ist auch das Gerede von der Versichertenkarte für die Flüchtlinge ein absolute dummes und gefährliches Gequatsche!"
1,Der Fakt is' lahm...
0,"Pornos sind erlaubt, freie Meinung nicht. ?"
1,hoffentlich verreckt er der facharbeiter
0,"""man sagt nicht umsonst """"""""""""Wenn der Kleine was wird Dreht er durch"""""""""""""""
0,"Berlin hat doch den Länder-Finanz-Ausgleich, da kann man sich doch ein Stück mehr gerne leisten!"
0,Wird????......IST!!!!!!
0,Die Grünen mit einer bewiesenen pädophilen Vergangenheit suchen über den Bildungsplan unter dem Regenbogen in Baden-Württemberg wieder den Weg in die Kinderzimmer.... Und alle schweigen!!!
0,So viel zur Meinungsfreiheit.... Glückwunsch an dieser Stelle an Frau M. aus B. Die DDR 2.0 wächst?
0,Soweit ganz klarer Fall. Aber das Herr Voltz schwull ist spielt doch keine Rolle ich finde das nicht gut das man das auch zum Thema macht
0,gleich bestaft ist doch super brauchen wir kei gericht
0,Jetzt bin ich gespannt wie man wieder versucht uns einzureden das wir durch die Einwanderer mehr verdienen^^.
1,"Na was denkt ihr wie viele von diesem Abschaum schon bei uns sind !!! Aber die Linken und Grünen sagen ja ,es sind harmlose Flüchtlinge..."
0,Wie kann man eine Verfassungsbeschwerde einreichen ohne Verfassung? ??? Es gibt keine Verfassung in Deutschland!
0,Das ist wohl wahr‼️
0,Wer wird abgeschoben so ein Blödsinn wurde vor Wochen schon geklärt das das garnicht geht
0,"Och nee,da bleib ich lieber Single!"
1,die dreckschweine habens auf unsere Frauen abgesehen es geht erst richtig los
0,"Geil ? wenn die Zielgruppe solcher Posts auf dem Niveau von 5 jährigen Kindern aufgehetzt wird, ist meine Welt noch in Ordnung?"
0,geteilt
0,ZENSUR ! ! !
1,Die Moslems gehören nach meinem Verständnis NICHT zu Europa!!!
0,soweit ist es schon...wie weit noch ?????
0,Wie weit möchte ein Land kommen das seine eigene Bürger belügt.
0,Die Merkelin hat noch sehr viel zu lernen....
0,wir werden doch nur noch verarscht!! Hoffe der letzte bekommt es irgend wann auch noch mit.
0,http://pfiffikus.biz/2015/12/15/tet-take-two/3/
0,Der größte tödliche und abscheuliche Virus ist in Berlin.
0,wird das Volk in jedem Land nur noch belogen
0,"ja, egal was wir sagen, immer werden wir als Nazis dargestellt. Ich habe einfach nur Angst und zwar große Angst vor dieser Kultur. Da treffen Welten aufeinander. Ich bin gestern an einer Gruppe von den Ausländern vorbei und die haben dumme Bemerkungen gemacht weil ich kein Kopftuch trug. Ich habe mir Pfefferspray gekauft, denn ich sehe nicht ein, dass ich mich nicht wehren darf. Wir leben NOCH in einem freien Land und ich habe ein Recht meine Meinung zu sagen."
0,"alles nur hektische propaganda, um das volk zu beruigen und von ihrer hilflosigkeit abzulenken.....wir wissen ja noch nicht mal wieviele denn tatsächlich in unser land gekommen sind....wie um alles in der welt kommen sie darauf den entstandenen supergau  kontrolieren zu können...woher wollen sie das personal nehmen, das dafür notwendig ist???!!! und das bei einer regierung die es seit jahrzehnten zulässt das sich parrallelgesellschaften bilden und machen was sie wollen."
0,Die Frau ist einfach Psycho³ und jeder der sowas unterstützt darf sich nicht Patriot nennen sondern muss damit klar kommen das er halt braune Scheisse ist! ^^
0,Hochleistungs-Gutmensch ??
0,Manchmal macht es eben die richtige Mischung...!!!
0,"""Linke, die nur durch den Staat gut alimentiert sind, wollen auch noch an diejenigen, welche Ihnen erst die Alimentation ermöglichen! Und natürlich sind auch """"unverstandene"""", """"benötigte"""" Fachkräfte mit von der Partie, oder wollen sie die Gelegenheit für """"taharrush gamea"""" nutzen?"""
0,"Vielleicht steigt Mercedes ja in die Raumfahrt ein,da bieten sich die Raketenforscher ja regelrecht an."
0,"wenn die vielgelobte Integration schon beim Scheißen in die Hose geht, dann ist jegliche Diskussion Sinnlos"
0,"Es ist falsch im obigen Zusammenhang zu behaupten, dass viele Mächtigen an Selbstüberschätzung leiden. Wobei die Aussage richtig ist. Wir haben hier aber einen Einzelfall, vor dem ein Psychoanalytiker warnt. Man kann hier nicht verallgemeinern und behaupten, dies sei ein normales Phänomen. Frau Merkel ist ein ganz spezieller Fall."
0,Na...wir kleinen Dödel könn nix dafür das die Welt sich dreht wie sie sich nun mal dreht...Es gibt immer einen anderen Weg...den will man da oben nur nicht gehen! Findest du keine Lösung folge dem Weg des Geldes...und zack...da haste deine Antwort!
0,Macht weiter ihr seid wir.
0,Das letzte Wort haben nach wie vor die Richter. Und deren teiweise unverständlichen Urteile kennt man ja..... :/.
0,Sie wird nicht nein sie ist es bereits
1,Drecks pack. ...
1,Ihr Affen seit untergebildet Doch es reicht aus um mich beim schlagen eurer Väter zu filmen
0,Bald wird auch der letzte Trottel erkennen das es so nicht weitergehen kann!!!!!!
0,Achja weil es da auch so viele Frauenrechte im allgemeinen gab :D
0,Meinungs Freiheit ist ein Grund recht das die Politika mit Füßen treten ich werde weiter sagen schreiben und Posten was ich für richtig halte das ist meine Meinung und die las ich mir von niemanden vor schreiben wenn es so weiter geht bin ich mir sicher das es bald Bürger krieg geben wird lange lässt sich das vollk den maul Korb nicht mehr gefallen es werden immer mehr
0,"Ist doch klar. Die wollen eine Anklage gegen Merkel starten.  Das kann der Staat natürlich nicht zulassen, wenn man von seinem Recht Gebrauch macht"
0,einer weniger
0,"Wenn beide kein Deutsch sprachen und dem Opfer die Sprache unbekannt vorkam frage ich mich grade wie der kapiert hat das die beiden Geld und Handy wollten. Hier stimmt was nicht, entweder das Opfer lügt oder die Presse verschweigt mal wieder die Hälfte."
0,Na da haben welche Probleme.......
0,"top,alles gesagt und auf den punkt gebracht,weiter so !!!!!"
0,"Ne doch, Deutschland ist doch ein super Staat !!! :)"
0,Soviel zur Meinungsfreiheit und Demokratie... Armes Deutschland!
0,das muß mal einer unserer dummen Regierung
0,Das kommt auch noch zu uns wen wir nicht bald mal neue politiker bekommen
0,Das ist wohl eine EU Order.... willkommen im Club
0,"Da würde sich so manch ein deutscher Obdachloser freuen, in einem komfortablem Bett zu schlafen. Wo bleibt die Gerechtigkeit?"
1,Es zeugt weder noch von Hirn und Geist wenn man in der Hocke scheißt...
0,Wer findet das Kind und die Frau auf dem Bild?
0,Cäsarenwahn heißt das glaub ich...
0,Respekt...so sehe ich es auch!
0,bla..bla..
1,Faktislam is ne ganz schön krasse Seite! Hab dort gerade ma rein geschaut...! In meinen Augen total kranker Sektenscheiß....???
1,Na ja vielleicht können sich einige von ihnen bis in Führungspositionen hoch bumsen ?
0,"Es wird langsam mal Zeit, dass etwas passiert."
0,und so werden alle Urteile unter einem Jahr ausfallen egal wie lange die Strafe ist ob Bewährung oder nicht wenn straffällig hat er sein GASTRECHT verloren und sollte sofort nach Hause gesschickt werden
0,"""Die neue """"Demokratie"""" muß eben halt ohne Presse und Meinungsfreiheit auskommen. Für die neue """"Demokratie"""" gibt es auch noch ein anderes Wort, nur wie hieß das denn gleich nochmal? ;)"""
0,"letze chance das Ruder rumzureißen vor der Wahl , denke mal gibt ansonsten eine neue Ordnung sehr bald"
0,HA HA HA wer glaubt denn sowas ??????
1,Hat der Wahlkampf begonnen? Mit Verarschung geht nix mehr ihr dreckigen Heuchler. Der Blitz soll euch beim scheißen treffen.
0,Ich habe meine Brücke in Raten abgezahlt. Hatte keine 1.500€ rumliegen. Mein Anteil. Trotz Zusatzversicherung
0,Mir fallen bei der Überschrift gleich die alten SED- Bonzen ein die bis zuletzt der Meinung waren das alles in Ordnung ist. Die verwirrten Gesichter sprachen Bände als endlich die Mauer gefallen ist.
0,"Super Fachkräfte, müssen erst vernünftig Scheissen Lernen"
0,"Warum deutsch lernen? Da mein Quartier, sind doch nicht farbenblind."
0,"Erwischen, nach der Sharia aburteilen, weil die wollen doch die Sharia..."
0,"Worte eines Feigen, Morallosen groß Sprechers. Für sein Land und seine Freiheit zu kämpfen hat nichts mit Wehrpflicht zu tun"
0,"Dies ist das Resultat auf die nicht mehr vorhandene Demonstrationsfreiheit, die ausdrücklich Gegendemos, die zum stören und blockieren der gedacht sind VERBIETET!"
0,"1900 da gab es noch das Große  Kaiserreich und es gab sehr sehr viele Deutsche. Die wurden so langsam vernichtet und Day Land wurde immer kleiner.  Die Poitik wurde weiter so geführt Day Deutsche immer weniger Kinder bekommen konnten. Und nun wird der Rest erledigt,  da Deutschland komplett von der Landkarte verschwindet."
0,"Judas : 1, 17/18/19 ..."
0,"Diese Menschenrasse hat eine äußert niedere, wenn überhaupt eine Hemmschwelle zur Persönlichkeit anderer Mitmenschen. Daher nur das Eine ................................. und das wirkt dann bestimmt Wunder!"
0,"Wer solche Leute rein lässt und sich dann wundert, dass sie sich benehmen wie in der Heimat. Der hat die Gründe nicht verstanden, warum Organisationen wie Pegida auf die Straße gehen. Wacht endlich auf."
0,immer diese Scheißhausparolen !!! Die gehen einem  auf den Nerv
1,Is ja super! Wenn audi und bmw noch je 40 einstellt ist das das nächste wirtschaftswunder! Rapefufgees are welcome!
0,"Ich gehe ganztags arbeiten und darf meine Kosten beim Zahnarzt selbst bezahlen. Sorry, ich kann das alles nicht verstehen."
0,"""Das mit dem """"an die Wand stellen und erschiessen"""""""
0,In der DDR gab es so etwas auch...man hat uns den Ausweis weggenommen und es gab eine Zuweisung in eine Gemeinde mit Arbeitsplatzbindung! Und dazu noch eine Liste in welche Städte wir nicht dürfen! Jetzt verherrlicht mal nicht die DDR.
0,"Respekt Herr Baumgartner, ich habe meine Hochachtung vor Ihnen und ziehe meinen Hut vor Ihnen. Das Problem ist nur, wenn die Merkel weg ist kommt ein andere(r) oder andere,. Das Problem ist nicht die Bundesregierung, sondern dass ein Großteil der Bevölkerung dafür ist was die Bundesregierung macht und danach richtet sich die Regierung wegen Waehlerstimmen. Später kommt dann leider das böse Erwachen. Ist leider so....."
0,"...ihr dämlichen Gutmenschen,das sind genau die Leute die ihr hier herzlich willkommen heißt,die sogenannten Flüchtlinge die in Not sind."
0,xD
0,Erbärmlich sowas Zeit für einen Kurs Wechsel ich werde die afd wählen
0,NIEMAND DARF VERGESSEN WERDEN !!!!
1,"es ist unglaublich, wie das Gutdeutschentum immer wieder noch kriminell gewordene Ausländer und Migranten beschützt. Dieser Dreck gehört abgeschoben, notfalls mit harter Hand und eiserner Faust, koste es was es wolle."
